25550325.0
25807440.0
25918920.0
25428465.0
26000385.0
26206050.0
26186370.0
26018520.0
25855005.0
26619405.0
25387590.0
25552785.0
25866390.0
26074380.0
25994295.0
26241630.0
25917735.0
25804305.0
26444145.0
25852800.0
